user,user2int,lec,#run,#action,err_incomplete,err_without_ct,err_etc
EVdq9Ojt,14178,409,3,17,0,0,2
foxoMqUh,14179,409,3,14,0,1,1
cTm9UdhS,14180,409,9,29,0,1,6
Cjq67CcX,14181,409,9,28,1,0,7
oFjh3tGi,14182,409,2,7,0,0,1
BcEiTNAn,14183,409,3,11,1,0,1
7PUpkHqD,14184,409,1,13,0,0,0
PvFmUICl,14185,409,1,8,0,0,0
c1ZrFd2g,14186,409,1,6,0,0,0
1Qyw8KbF,14187,409,37,124,7,0,28
RU98ILsy,14188,409,1,6,0,0,0
EGtuKxBF,14189,409,1,11,0,0,0
DCZy7m5H,14190,409,2,13,1,0,0
FwVUFbMJ,14191,409,1,6,0,0,0
D2HLrq6Q,14192,409,3,12,1,0,0
7m7lqhN7,14193,409,1,6,0,0,0
nJOqqQ38,14194,409,1,7,0,0,0
uPXDQqF3,14195,409,1,6,0,0,0
ctr6tU4d,14196,409,1,8,0,0,0
yZHVZb1G,14197,409,1,10,0,0,0
3ZNsAfYl,14198,409,5,26,0,0,4
eXfBnQrR,14199,409,6,28,1,1,3
WgfWYNOT,14200,409,1,6,0,0,0
mYuxYHxz,14201,409,3,16,0,0,2
iOJyyQkA,14202,409,1,6,0,0,0
3BZzCXvi,14203,409,3,7,0,0,2
Bkaz1nFZ,14204,409,1,7,0,0,0
6HPkZR7I,14205,409,2,9,0,0,1
Ko9U1Cse,14206,409,1,7,0,0,0
x1mWr1uJ,14207,409,1,6,0,0,0
n6bk2Q8J,14208,409,1,7,0,0,0
EDtO0naW,14210,409,8,25,0,1,6
msms6rD9,14211,409,2,8,0,0,1
YOlAnY5h,14212,409,1,7,0,0,0
evJvRDP4,14213,409,26,67,0,0,23
9Gjgthj5,14214,409,2,7,0,0,0
YRIO3Yts,14215,409,34,62,2,0,31
1mJHv2bD,14216,409,3,21,0,0,2
BNz9iNTC,14217,409,1,10,0,0,0
KCnhdgJw,14218,409,1,6,0,0,0
CH5c90MZ,14219,409,1,6,0,0,0
pGACoA1g,14220,409,1,7,0,0,0
GghlDhU7,14221,409,6,38,0,0,5
ufmlWYM1,14222,409,1,6,0,0,0
WJ6rAvoY,14223,409,1,8,0,0,0
BdR9QoYT,14224,409,3,21,0,0,2
20xJFWBY,14225,409,1,27,0,0,0
7AJFVHiY,14226,409,3,7,0,0,2
LNw2HJVJ,14227,409,1,6,0,0,0
YOJHAGdu,14228,409,2,10,0,0,1
L6fxvdfV,14229,409,1,7,0,0,0
CEkVzukh,14230,409,1,7,0,0,0
WqWOSZfK,14231,409,2,12,0,0,1
RRKqdBOA,14232,409,1,6,0,0,0
pDIMxzcl,14233,409,9,44,1,0,7
advRmySS,14234,409,1,6,0,0,0
zFJL8m4U,14235,409,2,13,0,0,1
FT9EB9nC,14236,409,1,6,0,0,0
DqddRSQv,14237,409,1,6,0,0,0
5YnnQLdz,14238,409,1,8,0,0,0
hf9RRAgn,14239,409,9,32,3,0,3
5q6ZJHw2,14240,409,1,6,0,0,0
6AoSCMeg,14241,409,3,20,0,0,2
RNtzZixn,14242,409,1,6,0,0,0
ndLrW1m8,14243,409,1,6,0,0,0
GqqVkLOx,14244,409,1,8,0,0,0
htjcDtJo,14245,409,6,22,0,0,5
H0W2pCvi,14246,409,1,6,0,0,0
SP05ZCAo,14247,409,2,12,0,1,0
qklSAdVS,14248,409,11,72,1,0,9
9EouHQn0,14249,409,2,10,0,0,0
xbneznV9,14250,409,3,27,0,0,2
ExpdrJxV,14251,409,1,7,0,0,0
h4bPUza2,14252,409,1,7,0,0,0
JuKG2T0g,14253,409,2,8,0,0,1
KaA1rGG4,14254,409,1,8,0,0,0
J3r2yLPO,14255,409,1,8,0,0,0
oDNeM2cX,14256,409,7,22,0,0,5
2ZYCCq6o,14257,409,4,21,0,1,2
dLa6PG00,14258,409,1,6,0,0,0
NlPPdMTd,14259,409,1,10,0,0,0
oiFZwGvY,14260,409,1,6,0,0,0
qTjJCyAE,14261,409,2,13,0,0,1
GZpv7YtZ,14262,409,1,6,0,0,0
gfBC5i75,14263,409,13,91,0,1,10
BZWin5nF,14264,409,5,14,4,0,0
bTWsyPDz,14265,409,1,7,0,0,0
1avF20IA,14266,409,4,18,0,1,2
YdXcSHYy,14267,409,2,6,0,0,0
NYroMEPq,14268,409,1,7,0,0,0
hB7ft4Y8,14269,409,1,7,0,0,0
8tPpuinJ,14270,409,1,6,0,0,0
WTqWZlXf,14271,409,1,6,0,0,0
xLeUV3yJ,14272,409,11,32,0,1,9
GnFM7pN7,14273,409,16,24,0,0,12
N6leeyVK,14274,409,3,26,0,0,2
lma2vizt,14275,409,5,19,0,0,4
EmP8lzjg,14276,409,3,6,0,0,0
T7dM6amV,14277,409,1,6,0,0,0
IBwLnBsY,14278,409,2,7,0,0,1
aWqQOMjr,14279,409,11,34,0,0,9
0if9RynR,14280,409,1,7,0,0,0
pNXTs84M,14281,409,1,7,0,0,0
HT4T1LGp,14282,409,2,10,0,0,1
GJtsL2pQ,14283,409,3,16,0,0,2
dFIAux0w,14284,409,15,47,0,1,11
lZKluFtI,14285,409,44,149,12,2,29
WaOULeEc,14286,409,7,23,0,1,5
pOj2Hxtp,14287,409,1,7,0,0,0
is2QlGVT,14288,409,2,24,0,0,1
EXb4qfxX,14289,409,3,24,1,1,0
XWy6czqY,14290,409,1,6,0,0,0
E93oRw5r,14291,409,1,6,0,0,0
zPBRSEgo,14292,409,1,6,0,0,0
3yADKjHd,14293,409,2,18,0,0,1
5TV3QLEx,14294,409,42,75,2,1,34
sdyJOeRj,14295,409,2,6,0,0,0
RkV2IjgS,14296,409,3,7,1,0,1
VeNLBuuA,14297,409,1,6,0,0,0
W9IMlAMR,14298,409,1,8,0,0,0
lU8KuA7k,14299,409,2,9,0,0,1
H6QCs1op,14300,409,1,7,0,0,0
Zc6UPArJ,14301,409,7,42,0,0,6
f438961B,14302,409,1,6,0,0,0
11o7s6av,14303,409,1,7,0,0,0
TNsxAPSc,14304,409,6,18,0,0,4
En7Snj96,14305,409,2,12,0,0,1
Pyu0MHBB,14306,409,4,16,0,0,2
Q9NTDEU6,14307,409,3,25,1,0,1
Ey6grPq7,14308,409,1,6,0,0,0
0xVUGiKc,14309,409,1,6,0,0,0
2gn5enAD,14310,409,8,29,1,0,5
cEhx0RyW,14311,409,1,7,0,0,0
3b340olJ,14312,409,1,6,0,0,0
CkQI7Uit,14313,409,1,6,0,0,0
DywJRAxW,14314,409,7,29,0,0,6
NI8kjeQn,14315,409,5,24,0,0,4
k0mLLF68,14316,409,1,7,0,0,0
VlL2MK0r,14317,409,1,7,0,0,0
BtAPeqgJ,14318,409,1,8,0,0,0
PAuFx8VC,14319,409,1,9,0,0,0
ZIRE7EXO,14320,409,1,13,0,0,0
drE7lfAN,14321,409,22,61,0,0,20
3jUoQPTS,14322,409,21,57,3,0,16
NxRVc6nr,14323,409,1,13,0,0,0
qvktmUu3,14324,409,11,48,0,0,10
1QkfnQmI,14325,409,3,40,0,1,1
JqqBiLtk,14326,409,1,6,0,0,0
tgFfOyzd,14327,409,1,7,0,0,0
O11Ke8cx,14328,409,2,17,0,1,0
MrDWra9i,14329,409,1,6,0,0,0
IHtxouEJ,14330,409,2,14,0,0,1
Wg2lCp17,14331,409,1,8,0,0,0
HjfO83on,14332,409,2,29,0,0,1
7TmHIcHI,14333,409,1,8,0,0,0
kDBOSfHJ,14334,409,1,7,0,0,0
sLOPuzkO,14335,409,13,45,2,1,9
RNJuRcBW,14336,409,2,8,0,0,1
CIpgV6A0,14337,409,5,23,2,0,2
M2eQLR0x,14338,409,1,12,0,0,0
aErP4kTb,14339,409,14,58,5,0,8
OfUwVZMe,14340,409,1,15,0,0,0
OoJLzJUH,14341,409,42,166,2,1,37
KSshWQDe,14342,409,5,24,0,1,3
PSBMA0Dx,14343,409,2,13,0,0,1
2jkbVRa9,14344,409,1,6,0,0,0
RY0vSumN,14345,409,4,12,0,0,2
gbqCEMXb,14346,409,3,13,2,0,0
KOBN1jqa,14347,409,2,8,0,0,1
EWzwt7sp,14348,409,4,15,0,0,3
zjGtTO7l,14349,409,3,7,0,0,1
AQpcoPqt,14350,409,1,6,0,0,0
dcOuW9ML,14351,409,1,8,0,0,0
audfp9U3,14352,409,1,6,0,0,0
qeBqeCcc,14353,409,2,25,0,0,1
dmm6vJ4o,14354,409,1,7,0,0,0
ZaKixH2Q,14355,409,1,13,0,0,0
YfnTBj6q,14356,409,1,6,0,0,0
WJUxK591,14357,409,1,6,0,0,0
BGxi4qwt,14358,409,4,25,0,1,1
D6Y5DG1D,14359,409,2,7,0,0,1
DAEHKTB8,14360,409,15,32,0,0,13
zB6OAMLj,14361,409,3,15,0,0,0
G8QtTc6j,14362,409,2,13,0,0,1
wIfAkWoZ,14363,409,7,18,1,1,4
tHpT6LJZ,14364,409,6,38,0,0,5
W7qz3ii7,14365,409,1,9,0,0,0
0nE9LKS1,14366,409,11,47,6,0,4
AqpIkgYa,14367,409,1,6,0,0,0
3CceYQPY,14368,409,1,18,0,0,0
L43sxEd1,14369,409,12,49,2,5,3
8zSvcrlk,14370,409,1,6,0,0,0
yDkhPWXY,14371,409,1,6,0,0,0
LIYfJMGR,14372,409,7,31,0,0,6
zjpbG9u9,14373,409,1,13,0,0,0
lHJj9xsG,14374,409,1,6,0,0,0
M7Anf5Qr,14375,409,2,7,0,0,1
aunESYeo,14376,409,1,8,0,0,0
zrBGbhag,14377,409,1,6,0,0,0
ZTxNWx0A,14378,409,1,10,0,0,0
4DCTIeo5,14379,409,1,12,0,0,0
DUbFnD1v,14380,409,1,6,0,0,0
msd6HaR9,14381,409,1,9,0,0,0
yuo1JZpv,14382,409,1,14,0,0,0
Oez5zPRB,14383,409,4,11,0,0,2
Hdp4OnOY,14384,409,1,6,0,0,0
7Vj4HVaN,14385,409,1,6,0,0,0
NWNzrQpl,14386,409,2,30,0,0,0
jCOLp1wg,14387,409,1,7,0,0,0
oalN5uV6,14388,409,1,6,0,0,0
twUjXaZ6,14389,409,2,7,0,0,1
j7IzZREf,14390,409,21,52,0,0,19
Yi9nfs0r,14391,409,1,6,0,0,0
hgoNbT2P,14392,409,4,30,0,0,2
qNxeDQKd,14393,409,4,12,0,0,3
9lZAb7Oy,14394,409,1,13,0,0,0
pA1D0S0Y,14395,409,1,6,0,0,0
LT3drTTt,14396,409,12,40,1,3,6
c879ARVm,14397,409,8,17,7,0,0
6KCjBkvA,14398,409,14,57,0,0,10
sOiz7mVb,14399,409,6,57,0,0,5
I3b2MDxK,14400,409,18,60,0,1,15
yhcpTes0,14401,409,2,14,0,1,0
Q22EBD3w,14402,409,2,14,0,0,1
vOfmz1t4,14403,409,1,6,0,0,0
1zQbWkZ3,14404,409,2,14,0,1,0
FSsuHDXZ,14405,409,1,6,0,0,0
ttITwvgE,14406,409,1,6,0,0,0
xYMfVIIK,14407,409,2,9,0,0,1
TqRfKJ1Y,14408,409,1,7,0,0,0
UdWZ151h,14409,409,17,79,0,2,12
0FeAOZmE,14410,409,1,6,0,0,0
qJdIQ0Hj,14411,409,4,16,2,1,0
ZvUp7VJF,14412,409,1,6,0,0,0
wRuTo1Wx,14413,409,2,10,0,0,0
xoNvqITj,14414,409,1,8,0,0,0
GjTcX4pH,14415,409,1,6,0,0,0
9GB4Wlbg,14416,409,1,6,0,0,0
NeY7f64E,14417,409,2,12,0,0,1
LiKBVcZo,14418,409,1,6,0,0,0
J8IoNxhC,14419,409,1,6,0,0,0
SlaZQnhj,14420,409,7,83,0,2,2
77N8dIpK,14421,409,8,32,2,2,3
b8Px6kLm,14422,409,8,31,1,0,5
DpQrSyOO,14423,409,1,7,0,0,0
L74S1OSF,14424,409,1,6,0,0,0
yvouhiJ2,14425,409,1,13,0,0,0
uOtSwWYX,14426,409,3,21,0,0,2
NpH922MV,14427,409,3,7,0,0,1
oU1tH4Lw,14428,409,1,6,0,0,0
Ff1bjBZp,14429,409,2,19,0,0,1
zBxBlutf,14430,409,9,25,0,0,7
hRK0aaRN,14431,409,4,8,0,0,1
jFqVLm1s,14432,409,3,21,0,2,0
vozvF20i,14433,409,1,6,0,0,0
47JGjPdU,14434,409,22,70,5,2,13
BQs4SHTK,14435,409,3,17,0,0,1
bXzP99TC,14436,409,1,12,0,0,0
SArxhjHM,14437,409,1,6,0,0,0
WXiFWKdV,14438,409,11,49,0,0,9
qblV71if,14439,409,2,6,0,0,1
xsfz1AlU,14440,409,2,9,0,0,1
4xAiguhV,14441,409,8,23,0,0,7
34FG06Nu,14442,409,12,23,5,1,5
NOP3amL9,14443,409,19,56,7,1,9
SzM6aaki,14444,409,16,59,1,2,11
jm5vlLlA,14445,409,2,13,1,0,0
JVhOUnNN,14446,409,4,13,0,0,3
2emXHdVg,14447,409,2,18,0,0,1
wT34tQXb,14448,409,1,6,0,0,0
a5KloaVC,14449,409,10,39,0,0,9
FygZfQMi,14450,409,2,19,0,0,1
o58mADNW,14451,409,3,12,0,0,2
7uidmeIP,14452,409,1,6,0,0,0
OvNb5Ofz,14453,409,2,15,1,0,0
yIjGRDhj,14454,409,4,14,0,0,3
gy9YtmDh,14455,409,1,6,0,0,0
WKaaAP4F,14456,409,1,6,0,0,0
tHeQ7201,14457,409,1,7,0,0,0
ShZYihIe,14458,409,10,56,3,2,3
zHRB4Fqu,14459,409,2,8,0,0,1
