user,user2int,lec,#runs,#actions,~5,5~10,10~30,30~60,60~
70LjW65x,15139,409,3,12,0,0,2,0,0
KXPGVmSR,15140,409,2,6,0,1,0,0,0
O2vME9o7,15141,409,4,20,0,1,0,2,0
fJEZPmgz,15142,409,7,22,2,1,3,0,0
oqkBSuCa,15143,409,6,17,2,0,2,1,0
95Hz0mrr,15144,409,1,6,0,0,0,0,0
DpSX0DrF,15145,409,1,6,0,0,0,0,0
ROR2RKFV,15146,409,1,9,0,0,0,0,0
zc4oSRtW,15147,409,6,12,1,1,3,0,0
NTwKwK3k,15148,409,5,12,0,0,3,1,0
u2LWZaOs,15149,409,1,6,0,0,0,0,0
ozXE1zPJ,15150,409,8,87,0,1,3,1,2
7LUBtU9Z,15151,409,1,6,0,0,0,0,0
mHz6WBia,15152,409,1,7,0,0,0,0,0
CqMVsVuS,15153,409,1,12,0,0,0,0,0
9npzy4Ye,15154,409,21,89,5,1,8,3,3
sGKsGueR,15155,409,3,11,0,0,1,1,0
hapNiZRQ,15156,409,2,7,1,0,0,0,0
LItLqXdx,15157,409,3,13,0,1,1,0,0
63p32p2a,15158,409,2,6,1,0,0,0,0
GdVw36mM,15159,409,1,8,0,0,0,0,0
yf8Q2g98,15160,409,1,6,0,0,0,0,0
wCegDr2p,15161,409,1,12,0,0,0,0,0
R2JeWaBY,15162,409,1,6,0,0,0,0,0
CB41ShWN,15163,409,3,15,0,0,1,1,0
Bhz7HgST,15164,409,12,47,2,1,7,0,1
NUmegnGi,15165,409,1,6,0,0,0,0,0
GQovatrX,15166,409,1,6,0,0,0,0,0
CmU2PBsC,15167,409,2,9,0,0,0,1,0
LwExavv1,15168,409,3,10,1,0,0,1,0
iwlSyiDI,15169,409,0,0,0,0,0,0,0
2X7LsF96,15170,409,2,7,0,1,0,0,0
3tDyGFoP,15171,409,10,49,1,1,6,0,1
7uwxSLhr,15172,409,2,8,0,0,1,0,0
YAgbYYzn,15173,409,5,29,0,0,4,0,0
spwMrcDK,15174,409,1,6,0,0,0,0,0
Aah8c2mG,15175,409,1,6,0,0,0,0,0
qQWJWcDe,15176,409,23,55,3,5,12,1,1
faWW08LE,15177,409,6,19,1,1,3,0,0
ZOItvJdd,15178,409,2,6,0,0,1,0,0
mY31wFKe,15179,409,1,6,0,0,0,0,0
LczqejjU,15180,409,4,22,1,0,1,1,0
LvRg2PvQ,15181,409,9,34,1,1,3,0,3
Gungfacf,15182,409,4,16,0,1,2,0,0
XDwBibB7,15183,409,1,6,0,0,0,0,0
flJBgj7T,15184,409,2,20,0,0,1,0,0
oYQLSEqC,15185,409,2,8,0,1,0,0,0
wgu2v4iv,15186,409,1,6,0,0,0,0,0
VdD77N2W,15187,409,1,6,0,0,0,0,0
1mZXDK5c,15188,409,1,9,0,0,0,0,0
nMkixAIU,15189,409,1,6,0,0,0,0,0
x3aaRrlX,15190,409,4,22,1,0,2,0,0
VzLVX17x,15191,409,1,6,0,0,0,0,0
Mb3Fu5wg,15192,409,7,24,1,2,1,1,1
cGN18HAO,15193,409,1,6,0,0,0,0,0
Xj1GwMdI,15194,409,4,16,0,1,2,0,0
NaX4M7rm,15195,409,2,13,0,0,1,0,0
5qDiIGWq,15196,409,1,6,0,0,0,0,0
jL4OBB8U,15197,409,1,6,0,0,0,0,0
9PeiNese,15198,409,2,16,0,0,1,0,0
Tob60I6H,15199,409,1,6,0,0,0,0,0
vmMYiSJg,15200,409,2,20,0,0,1,0,0
3PSU5CFB,15201,409,6,21,0,1,3,1,0
lSRmUQ5V,15202,409,1,6,0,0,0,0,0
OYJ0UeIM,15203,409,2,6,0,0,1,0,0
XiS6DtD6,15204,409,11,51,1,3,3,2,1
dagNplqu,15205,409,1,7,0,0,0,0,0
jX1p6Jkq,15206,409,1,7,0,0,0,0,0
zftZIbhO,15207,409,1,13,0,0,0,0,0
apHfAhAz,15208,409,1,7,0,0,0,0,0
1ZMvIAy8,15209,409,7,14,2,0,1,3,0
tChB5d4Z,15210,409,1,6,0,0,0,0,0
mKnk9Q49,15211,409,1,12,0,0,0,0,0
ywMUrd9L,15212,409,2,7,0,0,1,0,0
kwcKOAmY,15213,409,7,13,0,3,3,0,0
oHLVcQBY,15214,409,5,21,1,0,2,0,1
Fn4z2kFQ,15215,409,9,17,0,3,5,0,0
pPrmavzP,15216,409,2,7,0,0,1,0,0
lLVXwpaL,15217,409,1,6,0,0,0,0,0
Ln5RD2sr,15218,409,3,8,0,1,1,0,0
dCRXWHJU,15219,409,4,38,0,0,2,0,1
N5y0e7Fo,15220,409,1,7,0,0,0,0,0
wAvMRbmn,15221,409,5,11,0,0,2,2,0
iH9Eeit0,15222,409,1,6,0,0,0,0,0
lOTNfvQI,15223,409,1,6,0,0,0,0,0
j6PN5dZh,15224,409,41,90,13,3,17,1,6
vkJAhc9Y,15225,409,2,6,0,1,0,0,0
XI1kKbbr,15226,409,1,6,0,0,0,0,0
uC0fXotF,15227,409,5,15,0,1,2,0,1
s0mKn8vT,15228,409,1,8,0,0,0,0,0
yaoWYcoG,15229,409,7,22,1,2,3,0,0
gvjIkPTz,15230,409,1,6,0,0,0,0,0
WljOaF07,15231,409,1,6,0,0,0,0,0
KiT9puMr,15232,409,1,7,0,0,0,0,0
vkRSftqQ,15233,409,2,13,0,0,0,1,0
YJWUGaLv,15234,409,6,14,1,0,4,0,0
Tdrly40c,15235,409,3,16,0,0,2,0,0
PLjbrTzK,15236,409,1,6,0,0,0,0,0
OTe32mQv,15237,409,3,11,1,0,1,0,0
q8o2buzv,15238,409,2,11,0,0,1,0,0
LNVVXD1s,15239,409,2,15,0,0,1,0,0
M5ppM8O7,15240,409,1,14,0,0,0,0,0
zu3eoPtx,15241,409,11,39,0,2,4,3,1
EXGriqwl,15242,409,4,11,0,2,1,0,0
UxjOmWGN,15243,409,2,7,0,0,1,0,0
XbrcGDwg,15244,409,2,6,1,0,0,0,0
rtxCNU7M,15245,409,1,6,0,0,0,0,0
RG5lBX5Z,15246,409,4,25,0,0,2,1,0
7hk0FzEk,15247,409,1,14,0,0,0,0,0
R7akC9pL,15248,409,1,9,0,0,0,0,0
VBdRCSAC,15249,409,1,6,0,0,0,0,0
XqXEUC3T,15250,409,2,7,0,1,0,0,0
R8WJ1iqT,15251,409,1,6,0,0,0,0,0
wtA9n6Qp,15252,409,1,6,0,0,0,0,0
Zs0fdAjv,15253,409,6,20,2,0,2,1,0
dYa6SFF1,15254,409,1,6,0,0,0,0,0
yt1B26la,15255,409,1,6,0,0,0,0,0
ueCqxRaO,15256,409,1,8,0,0,0,0,0
tOPtwLxH,15257,409,1,7,0,0,0,0,0
fQ4Tc3oF,15258,409,2,14,1,0,0,0,0
2i8HZSUU,15259,409,18,95,0,4,8,3,2
xNMCRn6B,15260,409,1,6,0,0,0,0,0
Wa1BgFHe,15261,409,1,6,0,0,0,0,0
xPShlyXS,15262,409,1,6,0,0,0,0,0
yToGanF9,15263,409,10,34,1,2,5,1,0
FcdGHEnS,15264,409,2,7,1,0,0,0,0
KMx2nwOb,15265,409,1,7,0,0,0,0,0
gcpnDopk,15266,409,20,53,3,4,9,3,0
O5jWAiMO,15267,409,2,11,0,0,1,0,0
E79e6tSc,15268,409,2,13,0,0,1,0,0
yMrGgD2b,15269,409,1,6,0,0,0,0,0
S0GW1LAY,15270,409,12,55,1,0,7,1,2
OaygVNV8,15271,409,1,6,0,0,0,0,0
EbtAeVsL,15272,409,4,27,0,1,1,1,0
bhVBTwB1,15273,409,1,6,0,0,0,0,0
p5Rwegpk,15274,409,2,7,0,0,1,0,0
bJtKFwWK,15275,409,1,9,0,0,0,0,0
MQM0v2bj,15276,409,1,8,0,0,0,0,0
j3kMd6ic,15277,409,1,6,0,0,0,0,0
8CTUjzFC,15278,409,1,6,0,0,0,0,0
2Ym231vS,15279,409,1,6,0,0,0,0,0
Vy1zR56G,15280,409,1,6,0,0,0,0,0
hs47SDH1,15281,409,1,6,0,0,0,0,0
NEMIe397,15282,409,25,93,3,4,11,6,0
lHQxA7I1,15283,409,2,7,0,1,0,0,0
PMyYh3RQ,15284,409,1,8,0,0,0,0,0
wFEkJwy3,15285,409,1,11,0,0,0,0,0
hJaZ41IU,15286,409,1,6,0,0,0,0,0
bTECeFY8,15287,409,1,7,0,0,0,0,0
5JIcyrku,15288,409,3,9,0,1,1,0,0
n7rHKk2i,15289,409,2,7,0,1,0,0,0
HIiGmDA9,15290,409,4,19,0,0,3,0,0
EzqQhx7V,15291,409,1,6,0,0,0,0,0
Wghoc7UC,15292,409,1,6,0,0,0,0,0
RECWkWJ8,15293,409,9,17,3,0,3,2,0
UJpq9QXn,15294,409,1,7,0,0,0,0,0
M5V5kJ7T,15295,409,2,19,0,0,0,1,0
9CSP7mGN,15296,409,4,16,1,0,2,0,0
gM2qUOve,15297,409,5,19,0,2,2,0,0
Nz6NEGMC,15298,409,1,6,0,0,0,0,0
mqZeZojl,15299,409,1,6,0,0,0,0,0
hqUNmOjL,15300,409,4,8,0,0,3,0,0
6y8z6KtE,15301,409,1,6,0,0,0,0,0
ohxQKgAr,15302,409,2,19,0,0,1,0,0
Urg0FoP6,15303,409,1,8,0,0,0,0,0
2vS5Mruv,15304,409,1,10,0,0,0,0,0
sDRKvECh,15305,409,1,6,0,0,0,0,0
wDE0Nf9M,15306,409,10,45,0,1,6,2,0
O8oRgt7w,15307,409,1,9,0,0,0,0,0
4y2a0Weg,15308,409,3,8,0,1,1,0,0
ewuPbunc,15309,409,1,6,0,0,0,0,0
oMJMtENn,15310,409,1,6,0,0,0,0,0
zlaRwp9c,15311,409,5,16,0,1,3,0,0
EylwxYKh,15312,409,11,31,0,6,3,0,1
8kWBaJyC,15313,409,3,11,0,0,2,0,0
LceZho14,15314,409,8,40,0,3,2,2,0
ZmiL50BG,15315,409,1,7,0,0,0,0,0
Ium2yo2x,15316,409,1,15,0,0,0,0,0
HUiHoLEW,15317,409,1,6,0,0,0,0,0
8MAcwu7M,15318,409,1,10,0,0,0,0,0
GAOGoL5I,15319,409,13,49,0,0,10,0,2
x3Sqjzum,15320,409,3,14,0,1,1,0,0
BbHT4WRa,15321,409,8,24,0,1,5,1,0
CVEVYQL2,15322,409,4,25,1,0,2,0,0
O6iuBExn,15323,409,5,20,0,0,3,1,0
VRUZDTkA,15324,409,1,17,0,0,0,0,0
q0mGwfCT,15325,409,1,6,0,0,0,0,0
1oCXXo7F,15326,409,5,14,0,0,4,0,0
ig9Q90mG,15327,409,1,6,0,0,0,0,0
SwXKJd0j,15328,409,1,9,0,0,0,0,0
0vhdG0Jv,15329,409,3,14,0,1,1,0,0
6U8cev48,15330,409,36,79,8,4,18,4,1
hOTZuDzl,15331,409,2,17,0,0,0,0,1
byGfwLF0,15332,409,1,6,0,0,0,0,0
eUFRbYSD,15333,409,5,20,0,0,3,0,1
AFfKaFY7,15334,409,1,8,0,0,0,0,0
vo4mv1qM,15335,409,1,6,0,0,0,0,0
VLQc3f4j,15336,409,1,7,0,0,0,0,0
wNNQ0zHS,15337,409,1,6,0,0,0,0,0
m1Xr9SWT,15338,409,10,24,5,0,3,1,0
7HyImvqB,15339,409,1,6,0,0,0,0,0
6Nc8rfKV,15340,409,5,17,0,1,2,1,0
hVVJpsMK,15341,409,1,7,0,0,0,0,0
xHJBAslG,15342,409,1,15,0,0,0,0,0
LFTWfYt6,15343,409,3,9,0,1,1,0,0
QJ6NeRGB,15344,409,3,19,0,0,2,0,0
E2NSp5tX,15345,409,1,7,0,0,0,0,0
HLMuc22D,15346,409,12,67,1,0,6,3,1
hzE6ABFa,15347,409,14,19,4,2,7,0,0
YwMi2mc4,15348,409,10,30,2,0,5,2,0
yMGxejpT,15349,409,2,6,0,0,1,0,0
Swx54fDP,15350,409,1,6,0,0,0,0,0
vpb3rxJG,15351,409,2,17,0,0,1,0,0
4dYaIEFi,15352,409,2,7,0,0,0,1,0
hxwskTQG,15353,409,1,6,0,0,0,0,0
BXgQZ9Lo,15354,409,1,7,0,0,0,0,0
iIIemk8A,15355,409,4,28,1,0,2,0,0
pphN4Hol,15356,409,1,11,0,0,0,0,0
Nyd4qk7d,15357,409,1,6,0,0,0,0,0
nMX9a7nP,15358,409,1,6,0,0,0,0,0
2A96yYJL,15359,409,1,6,0,0,0,0,0
cbo02gcU,15360,409,40,78,5,11,15,6,2
YPWDTOFF,15361,409,7,45,0,0,4,2,0
uLBRkXCg,15362,409,5,21,0,0,4,0,0
d8D9Zcur,15363,409,1,8,0,0,0,0,0
4GBwHKdH,15364,409,15,41,2,6,3,1,2
nxpG5sTj,15365,409,1,6,0,0,0,0,0
B8XCFlve,15366,409,12,39,2,4,4,0,1
3RWrm6yM,15367,409,7,33,0,0,3,3,0
1nUlJbE3,15368,409,2,8,0,1,0,0,0
C7a6XuLL,15369,409,1,18,0,0,0,0,0
BWhTJnpc,15370,409,20,78,2,4,7,4,2
m9EBmUhV,15371,409,1,6,0,0,0,0,0
BBGzOHsa,15372,409,1,7,0,0,0,0,0
K8F5vZj3,15373,409,1,7,0,0,0,0,0
Zr8oEsYC,15374,409,2,7,0,1,0,0,0
coWNZZGN,15375,409,12,58,1,4,4,1,1
2i8yUsDc,15376,409,2,8,0,0,1,0,0
Di4YcMi4,15377,409,10,36,1,1,5,2,0
t3F5rhs5,15378,409,1,7,0,0,0,0,0
gmCJGA90,15379,409,2,6,1,0,0,0,0
DMtpwVrK,15380,409,5,21,0,1,3,0,0
51zLoXaK,15381,409,13,36,3,0,8,1,0
IsWoU8VU,15382,409,1,12,0,0,0,0,0
mzlToVL4,15383,409,3,19,1,0,1,0,0
JsA33WDs,15384,409,1,7,0,0,0,0,0
nOSi1WYz,15385,409,2,6,1,0,0,0,0
FHmsf4yI,15386,409,5,21,1,0,1,2,0
pPex9uZM,15387,409,1,8,0,0,0,0,0
lAfIk3qu,15388,409,7,44,0,1,4,1,0
QSXMkEPo,15389,409,1,6,0,0,0,0,0
Yk04g65A,15390,409,1,7,0,0,0,0,0
r3d1UYoR,15391,409,2,19,0,0,1,0,0
ulhwS78d,15392,409,1,6,0,0,0,0,0
amcNDcaj,15393,409,4,11,0,0,3,0,0
JgdEKups,15394,409,1,6,0,0,0,0,0
e5J8jBbJ,15395,409,2,6,1,0,0,0,0
7xKRiRUt,15396,409,3,13,0,1,1,0,0
XB56gTG4,15397,409,2,19,0,0,1,0,0
zsSO0DQO,15398,409,4,19,0,1,0,1,1
B3DxhsCI,15399,409,10,37,2,3,2,2,0
1xMdDNjQ,15400,409,1,7,0,0,0,0,0
YB6a8toP,15401,409,7,38,1,0,4,0,1
AkqbtLgJ,15402,409,6,25,1,0,2,1,1
sx6m32R1,15403,409,2,9,0,1,0,0,0
9eklvqsS,15404,409,63,153,18,20,19,5,0
Ur9iiDt6,15405,409,1,7,0,0,0,0,0
GweMGDkN,15406,409,2,24,0,0,1,0,0
9Ec6OfoK,15407,409,3,15,0,2,0,0,0
DyrexDvZ,15408,409,1,6,0,0,0,0,0
LKSQFRlN,15409,409,1,7,0,0,0,0,0
8zLhYEQI,15410,409,1,6,0,0,0,0,0
HHoCUL3q,15411,409,9,39,2,0,3,2,1
LpbBnKSW,15412,409,1,8,0,0,0,0,0
D8b2zWXm,15413,409,1,6,0,0,0,0,0
EsMtLjyA,15414,409,11,32,0,3,6,0,1
inIFk4OT,15415,409,3,12,0,0,2,0,0
dq8kTAjN,15416,409,4,11,0,1,1,1,0
fUC5xrWX,15417,409,1,13,0,0,0,0,0
5nYeLvqB,15418,409,1,14,0,0,0,0,0
EVdq9Ojt,15419,409,3,17,0,0,2,0,0
foxoMqUh,15420,409,3,14,0,0,2,0,0
oFjh3tGi,15421,409,2,7,0,0,1,0,0
cTm9UdhS,15422,409,10,29,2,3,4,0,0
BcEiTNAn,15423,409,3,11,0,1,0,0,1
Cjq67CcX,15424,409,9,28,2,0,4,1,1
7PUpkHqD,15425,409,1,13,0,0,0,0,0
PvFmUICl,15426,409,1,8,0,0,0,0,0
c1ZrFd2g,15427,409,1,6,0,0,0,0,0
1Qyw8KbF,15428,409,37,124,5,3,15,9,4
RU98ILsy,15429,409,1,6,0,0,0,0,0
DCZy7m5H,15430,409,2,13,0,0,1,0,0
EGtuKxBF,15431,409,1,11,0,0,0,0,0
FwVUFbMJ,15432,409,1,6,0,0,0,0,0
D2HLrq6Q,15433,409,3,12,1,0,0,1,0
7m7lqhN7,15434,409,1,6,0,0,0,0,0
nJOqqQ38,15435,409,1,7,0,0,0,0,0
uPXDQqF3,15436,409,1,6,0,0,0,0,0
ctr6tU4d,15437,409,1,8,0,0,0,0,0
yZHVZb1G,15438,409,1,10,0,0,0,0,0
3ZNsAfYl,15439,409,5,26,0,0,3,1,0
eXfBnQrR,15440,409,6,28,0,0,2,2,1
WgfWYNOT,15441,409,1,6,0,0,0,0,0
mYuxYHxz,15442,409,3,16,0,0,2,0,0
iOJyyQkA,15443,409,1,6,0,0,0,0,0
3BZzCXvi,15444,409,3,7,1,0,1,0,0
Bkaz1nFZ,15445,409,1,7,0,0,0,0,0
6HPkZR7I,15446,409,2,9,0,0,1,0,0
Ko9U1Cse,15447,409,1,7,0,0,0,0,0
x1mWr1uJ,15448,409,1,6,0,0,0,0,0
n6bk2Q8J,15449,409,1,7,0,0,0,0,0
nkyf1qKj,15450,409,1,6,0,0,0,0,0
EDtO0naW,15451,409,8,25,0,1,6,0,0
msms6rD9,15452,409,2,8,0,0,1,0,0
YOlAnY5h,15453,409,1,7,0,0,0,0,0
evJvRDP4,15454,409,49,67,26,4,7,3,8
9Gjgthj5,15455,409,2,7,1,0,0,0,0
1mJHv2bD,15456,409,3,21,0,0,1,0,1
YRIO3Yts,15457,409,34,62,3,8,17,4,1
BNz9iNTC,15458,409,1,10,0,0,0,0,0
KCnhdgJw,15459,409,1,6,0,0,0,0,0
CH5c90MZ,15460,409,1,6,0,0,0,0,0
pGACoA1g,15461,409,1,7,0,0,0,0,0
GghlDhU7,15462,409,6,38,0,0,3,2,0
WJ6rAvoY,15463,409,1,8,0,0,0,0,0
ufmlWYM1,15464,409,1,6,0,0,0,0,0
BdR9QoYT,15465,409,3,21,0,0,2,0,0
7AJFVHiY,15466,409,3,7,0,1,1,0,0
LNw2HJVJ,15467,409,1,6,0,0,0,0,0
20xJFWBY,15468,409,1,27,0,0,0,0,0
YOJHAGdu,15469,409,2,10,0,0,1,0,0
CEkVzukh,15470,409,1,7,0,0,0,0,0
L6fxvdfV,15471,409,1,7,0,0,0,0,0
RRKqdBOA,15472,409,1,6,0,0,0,0,0
WqWOSZfK,15473,409,2,12,0,1,0,0,0
pDIMxzcl,15474,409,9,44,1,0,5,2,0
advRmySS,15475,409,1,6,0,0,0,0,0
zFJL8m4U,15476,409,2,13,0,0,0,1,0
FT9EB9nC,15477,409,1,6,0,0,0,0,0
DqddRSQv,15478,409,1,6,0,0,0,0,0
5YnnQLdz,15479,409,1,8,0,0,0,0,0
hf9RRAgn,15480,409,9,32,2,2,2,1,1
6AoSCMeg,15481,409,3,20,1,0,1,0,0
5q6ZJHw2,15482,409,1,6,0,0,0,0,0
RNtzZixn,15483,409,1,6,0,0,0,0,0
GqqVkLOx,15484,409,1,8,0,0,0,0,0
ndLrW1m8,15485,409,1,6,0,0,0,0,0
htjcDtJo,15486,409,6,22,0,1,4,0,0
H0W2pCvi,15487,409,1,6,0,0,0,0,0
SP05ZCAo,15488,409,2,12,1,0,0,0,0
qklSAdVS,15489,409,11,72,2,1,4,1,2
9EouHQn0,15490,409,2,10,0,1,0,0,0
ExpdrJxV,15491,409,1,7,0,0,0,0,0
xbneznV9,15492,409,3,27,1,0,0,0,1
JuKG2T0g,15493,409,2,8,0,0,1,0,0
h4bPUza2,15494,409,1,7,0,0,0,0,0
KaA1rGG4,15495,409,1,8,0,0,0,0,0
J3r2yLPO,15496,409,1,8,0,0,0,0,0
oDNeM2cX,15497,409,7,22,1,0,4,1,0
2ZYCCq6o,15498,409,4,21,0,0,3,0,0
dLa6PG00,15499,409,1,6,0,0,0,0,0
NlPPdMTd,15500,409,1,10,0,0,0,0,0
oiFZwGvY,15501,409,1,6,0,0,0,0,0
qTjJCyAE,15502,409,2,13,0,0,1,0,0
GZpv7YtZ,15503,409,1,6,0,0,0,0,0
BZWin5nF,15504,409,5,14,0,1,2,1,0
gfBC5i75,15505,409,13,91,4,0,1,1,6
bTWsyPDz,15506,409,1,7,0,0,0,0,0
1avF20IA,15507,409,4,18,0,0,2,1,0
YdXcSHYy,15508,409,2,6,1,0,0,0,0
NYroMEPq,15509,409,1,7,0,0,0,0,0
hB7ft4Y8,15510,409,1,7,0,0,0,0,0
8tPpuinJ,15511,409,1,6,0,0,0,0,0
xLeUV3yJ,15512,409,11,32,2,3,3,1,1
WTqWZlXf,15513,409,1,6,0,0,0,0,0
GnFM7pN7,15514,409,16,24,5,4,4,0,2
lma2vizt,15515,409,5,19,0,2,2,0,0
N6leeyVK,15516,409,3,26,0,0,1,1,0
EmP8lzjg,15517,409,3,6,1,0,1,0,0
T7dM6amV,15518,409,1,6,0,0,0,0,0
IBwLnBsY,15519,409,2,7,0,1,0,0,0
aWqQOMjr,15520,409,12,34,2,2,5,2,0
0if9RynR,15521,409,1,7,0,0,0,0,0
pNXTs84M,15522,409,1,7,0,0,0,0,0
HT4T1LGp,15523,409,2,10,0,0,1,0,0
GJtsL2pQ,15524,409,3,16,1,0,0,1,0
dFIAux0w,15525,409,15,47,4,2,6,1,1
lZKluFtI,15526,409,44,149,6,12,16,3,6
WaOULeEc,15527,409,7,23,2,0,2,0,2
pOj2Hxtp,15528,409,1,7,0,0,0,0,0
is2QlGVT,15529,409,2,24,0,0,0,0,1
EXb4qfxX,15530,409,3,24,0,0,0,2,0
XWy6czqY,15531,409,1,6,0,0,0,0,0
E93oRw5r,15532,409,1,6,0,0,0,0,0
zPBRSEgo,15533,409,1,6,0,0,0,0,0
3yADKjHd,15534,409,2,18,0,0,1,0,0
5TV3QLEx,15535,409,42,75,7,8,18,4,4
sdyJOeRj,15536,409,2,6,1,0,0,0,0
RkV2IjgS,15537,409,3,7,1,1,0,0,0
VeNLBuuA,15538,409,1,6,0,0,0,0,0
lU8KuA7k,15539,409,2,9,1,0,0,0,0
W9IMlAMR,15540,409,1,8,0,0,0,0,0
H6QCs1op,15541,409,1,7,0,0,0,0,0
f438961B,15542,409,1,6,0,0,0,0,0
Zc6UPArJ,15543,409,7,42,2,0,2,1,1
11o7s6av,15544,409,1,7,0,0,0,0,0
TNsxAPSc,15545,409,6,18,2,0,1,2,0
En7Snj96,15546,409,2,12,0,0,0,1,0
Pyu0MHBB,15547,409,4,16,2,0,1,0,0
Q9NTDEU6,15548,409,3,25,0,1,0,0,1
Ey6grPq7,15549,409,1,6,0,0,0,0,0
0xVUGiKc,15550,409,1,6,0,0,0,0,0
2gn5enAD,15551,409,8,29,2,1,2,1,1
cEhx0RyW,15552,409,1,7,0,0,0,0,0
3b340olJ,15553,409,1,6,0,0,0,0,0
CkQI7Uit,15554,409,1,6,0,0,0,0,0
NI8kjeQn,15555,409,5,24,1,0,3,0,0
DywJRAxW,15556,409,7,29,1,1,1,2,1
VlL2MK0r,15557,409,1,7,0,0,0,0,0
k0mLLF68,15558,409,1,7,0,0,0,0,0
BtAPeqgJ,15559,409,1,8,0,0,0,0,0
PAuFx8VC,15560,409,1,9,0,0,0,0,0
ZIRE7EXO,15561,409,1,13,0,0,0,0,0
drE7lfAN,15562,409,22,61,6,2,4,3,6
DxDQuokE,15563,409,1,6,0,0,0,0,0
3jUoQPTS,15564,409,21,57,3,8,7,1,1
NxRVc6nr,15565,409,1,13,0,0,0,0,0
qvktmUu3,15566,409,11,48,2,0,4,2,2
1QkfnQmI,15567,409,3,40,1,0,0,1,0
JqqBiLtk,15568,409,1,6,0,0,0,0,0
tgFfOyzd,15569,409,1,7,0,0,0,0,0
O11Ke8cx,15570,409,2,17,0,0,1,0,0
MrDWra9i,15571,409,1,6,0,0,0,0,0
IHtxouEJ,15572,409,2,14,1,0,0,0,0
Wg2lCp17,15573,409,1,8,0,0,0,0,0
7TmHIcHI,15574,409,1,8,0,0,0,0,0
kDBOSfHJ,15575,409,1,7,0,0,0,0,0
HjfO83on,15576,409,2,29,1,0,0,0,0
RNJuRcBW,15577,409,2,8,1,0,0,0,0
sLOPuzkO,15578,409,13,45,1,4,4,2,1
CIpgV6A0,15579,409,5,23,0,1,3,0,0
M2eQLR0x,15580,409,1,12,0,0,0,0,0
OfUwVZMe,15581,409,1,15,0,0,0,0,0
KSshWQDe,15582,409,5,24,1,0,2,1,0
OoJLzJUH,15583,409,42,166,8,0,14,6,13
PSBMA0Dx,15584,409,2,13,0,1,0,0,0
2jkbVRa9,15585,409,1,6,0,0,0,0,0
RY0vSumN,15586,409,4,12,1,1,1,0,0
gbqCEMXb,15587,409,3,13,0,0,2,0,0
EWzwt7sp,15588,409,4,15,1,0,1,1,0
zjGtTO7l,15589,409,3,7,2,0,0,0,0
KOBN1jqa,15590,409,2,8,0,0,1,0,0
AQpcoPqt,15591,409,1,6,0,0,0,0,0
dcOuW9ML,15592,409,1,8,0,0,0,0,0
audfp9U3,15593,409,1,6,0,0,0,0,0
qeBqeCcc,15594,409,2,25,1,0,0,0,0
ZaKixH2Q,15595,409,1,13,0,0,0,0,0
dmm6vJ4o,15596,409,1,7,0,0,0,0,0
YfnTBj6q,15597,409,1,6,0,0,0,0,0
WJUxK591,15598,409,1,6,0,0,0,0,0
DAEHKTB8,15599,409,15,32,4,1,4,3,2
zB6OAMLj,15600,409,3,15,1,1,0,0,0
D6Y5DG1D,15601,409,2,7,0,1,0,0,0
BGxi4qwt,15602,409,4,25,1,0,0,1,1
G8QtTc6j,15603,409,2,13,0,0,1,0,0
wIfAkWoZ,15604,409,7,18,1,0,4,0,1
tHpT6LJZ,15605,409,6,38,1,0,3,0,1
W7qz3ii7,15606,409,1,9,0,0,0,0,0
0nE9LKS1,15607,409,11,47,0,0,6,4,0
AqpIkgYa,15608,409,1,6,0,0,0,0,0
3CceYQPY,15609,409,1,18,0,0,0,0,0
yDkhPWXY,15610,409,1,6,0,0,0,0,0
L43sxEd1,15611,409,12,49,3,0,3,1,4
8zSvcrlk,15612,409,1,6,0,0,0,0,0
LIYfJMGR,15613,409,7,31,0,2,4,0,0
lHJj9xsG,15614,409,1,6,0,0,0,0,0
M7Anf5Qr,15615,409,2,7,1,0,0,0,0
zjpbG9u9,15616,409,1,13,0,0,0,0,0
aunESYeo,15617,409,1,8,0,0,0,0,0
zrBGbhag,15618,409,1,6,0,0,0,0,0
ZTxNWx0A,15619,409,1,10,0,0,0,0,0
4DCTIeo5,15620,409,1,12,0,0,0,0,0
DUbFnD1v,15621,409,1,6,0,0,0,0,0
msd6HaR9,15622,409,1,9,0,0,0,0,0
yuo1JZpv,15623,409,1,14,0,0,0,0,0
Oez5zPRB,15624,409,4,11,1,0,2,0,0
Hdp4OnOY,15625,409,1,6,0,0,0,0,0
7Vj4HVaN,15626,409,1,6,0,0,0,0,0
NWNzrQpl,15627,409,2,30,0,0,0,0,1
oalN5uV6,15628,409,1,6,0,0,0,0,0
jCOLp1wg,15629,409,1,7,0,0,0,0,0
twUjXaZ6,15630,409,2,7,0,1,0,0,0
j7IzZREf,15631,409,21,52,4,2,11,0,3
Yi9nfs0r,15632,409,1,6,0,0,0,0,0
hgoNbT2P,15633,409,4,30,1,0,1,0,1
qNxeDQKd,15634,409,4,12,0,0,2,0,1
9lZAb7Oy,15635,409,1,13,0,0,0,0,0
LT3drTTt,15636,409,13,40,2,3,7,0,0
c879ARVm,15637,409,8,17,1,1,3,1,1
6KCjBkvA,15638,409,15,57,4,0,8,1,1
pA1D0S0Y,15639,409,1,6,0,0,0,0,0
sOiz7mVb,15640,409,6,57,0,0,2,2,1
